track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,964.08,1001.032,-7.061,1.322,2.957,3.87,1.63
1,2,200,car,963.374,1001.164,-7.072,1.325,2.956,3.87,1.63
1,3,300,car,962.666,1001.297,-7.087,1.33,2.956,3.87,1.63
1,4,400,car,961.958,1001.43,-7.106,1.335,2.956,3.87,1.63
1,5,500,car,961.247,1001.564,-7.129,1.341,2.956,3.87,1.63
1,6,600,car,960.534,1001.699,-7.155,1.348,2.955,3.87,1.63
1,7,700,car,959.819,1001.834,-7.184,1.356,2.955,3.87,1.63
1,8,800,car,959.101,1001.97,-7.217,1.365,2.955,3.87,1.63
1,9,900,car,958.379,1002.107,-7.254,1.374,2.954,3.87,1.63
1,10,1000,car,957.654,1002.244,-7.294,1.384,2.954,3.87,1.63
1,11,1100,car,956.924,1002.383,-7.339,1.395,2.954,3.87,1.63
1,12,1200,car,956.191,1002.523,-7.387,1.407,2.953,3.87,1.63
1,13,1300,car,955.452,1002.664,-7.44,1.419,2.953,3.87,1.63
1,14,1400,car,954.708,1002.806,-7.496,1.431,2.953,3.87,1.63
1,15,1500,car,953.958,1002.949,-7.557,1.443,2.953,3.87,1.63
1,16,1600,car,953.203,1003.093,-7.622,1.454,2.953,3.87,1.63
1,17,1700,car,952.44,1003.239,-7.69,1.465,2.953,3.87,1.63
1,18,1800,car,951.671,1003.385,-7.761,1.475,2.954,3.87,1.63
1,19,1900,car,950.895,1003.531,-7.835,1.483,2.954,3.87,1.63
1,20,2000,car,950.111,1003.679,-7.91,1.49,2.955,3.87,1.63
1,21,2100,car,949.32,1003.826,-7.988,1.496,2.956,3.87,1.63
1,22,2200,car,948.521,1003.975,-8.066,1.5,2.958,3.87,1.63
1,23,2300,car,947.714,1004.123,-8.144,1.502,2.959,3.87,1.63
1,24,2400,car,946.899,1004.272,-8.221,1.503,2.961,3.87,1.63
1,25,2500,car,946.077,1004.42,-8.297,1.503,2.962,3.87,1.63
1,26,2600,car,945.247,1004.569,-8.369,1.502,2.964,3.87,1.63
1,27,2700,car,944.41,1004.717,-8.438,1.501,2.966,3.87,1.63
1,28,2800,car,943.566,1004.866,-8.501,1.499,2.967,3.87,1.63
1,29,2900,car,942.715,1005.014,-8.559,1.498,2.968,3.87,1.63
1,30,3000,car,941.859,1005.163,-8.61,1.497,2.969,3.87,1.63
