track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1013.57,994.134,-4.653,-0.9,-2.95,4.87,1.88
1,2,200,car,1013.102,994.055,-4.644,-0.864,-2.958,4.87,1.88
1,3,300,car,1012.636,993.981,-4.611,-0.82,-2.966,4.87,1.88
1,4,400,car,1012.173,993.911,-4.548,-0.769,-2.974,4.87,1.88
1,5,500,car,1011.716,993.848,-4.456,-0.712,-2.983,4.87,1.88
1,6,600,car,1011.268,993.791,-4.337,-0.65,-2.993,4.87,1.88
1,7,700,car,1010.832,993.741,-4.193,-0.585,-3.003,4.87,1.88
1,8,800,car,1010.411,993.699,-4.029,-0.519,-3.014,4.87,1.88
1,9,900,car,1010.005,993.664,-3.85,-0.453,-3.025,4.87,1.88
1,10,1000,car,1009.618,993.637,-3.659,-0.389,-3.036,4.87,1.88
1,11,1100,car,1009.25,993.616,-3.461,-0.328,-3.047,4.87,1.88
1,12,1200,car,1008.902,993.602,-3.26,-0.272,-3.058,4.87,1.88
1,13,1300,car,1008.575,993.593,-3.06,-0.221,-3.07,4.87,1.88
1,14,1400,car,1008.267,993.589,-2.863,-0.175,-3.08,4.87,1.88
1,15,1500,car,1007.98,993.589,-2.672,-0.135,-3.091,4.87,1.88
1,16,1600,car,1007.712,993.593,-2.487,-0.1,-3.101,4.87,1.88
1,17,1700,car,1007.463,993.599,-2.31,-0.071,-3.111,4.87,1.88
1,18,1800,car,1007.231,993.607,-2.142,-0.046,-3.12,4.87,1.88
1,19,1900,car,1007.017,993.617,-1.981,-0.025,-3.129,4.87,1.88
1,20,2000,car,1006.819,993.628,-1.828,-0.008,-3.137,4.87,1.88
1,21,2100,car,1006.636,993.64,-1.682,0.005,3.138,4.87,1.88
1,22,2200,car,1006.468,993.652,-1.543,0.016,3.131,4.87,1.88
1,23,2300,car,1006.314,993.664,-1.408,0.024,3.125,4.87,1.88
1,24,2400,car,1006.174,993.677,-1.279,0.029,3.119,4.87,1.88
1,25,2500,car,1006.046,993.688,-1.155,0.033,3.113,4.87,1.88
1,26,2600,car,1005.931,993.7,-1.035,0.034,3.108,4.87,1.88
1,27,2700,car,1005.828,993.711,-0.921,0.035,3.104,4.87,1.88
1,28,2800,car,1005.737,993.721,-0.811,0.034,3.1,4.87,1.88
1,29,2900,car,1005.656,993.73,-0.708,0.032,3.096,4.87,1.88
1,30,3000,car,1005.586,993.738,-0.613,0.03,3.093,4.87,1.88
1,31,3100,car,1005.525,993.745,-0.525,0.027,3.091,4.87,1.88
1,32,3200,car,1005.472,993.751,-0.448,0.024,3.089,4.87,1.88
