track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
2,1,100,car,1037.746,994.821,2.128,5.23,1.184,4.34,1.86
2,2,200,car,1037.979,995.336,2.211,5.2,1.169,4.34,1.86
2,3,300,car,1038.222,995.846,2.3,5.161,1.152,4.34,1.86
2,4,400,car,1038.475,996.351,2.393,5.111,1.133,4.34,1.86
2,5,500,car,1038.739,996.851,2.49,5.049,1.113,4.34,1.86
2,6,600,car,1039.013,997.342,2.587,4.972,1.091,4.34,1.86
2,7,700,car,1039.3,997.825,2.685,4.881,1.068,4.34,1.86
2,8,800,car,1039.598,998.298,2.784,4.777,1.043,4.34,1.86
2,9,900,car,1039.907,998.758,2.882,4.66,1.017,4.34,1.86
2,10,1000,car,1040.227,999.205,2.978,4.532,0.989,4.34,1.86
2,11,1100,car,1040.559,999.638,3.073,4.395,0.961,4.34,1.86
2,12,1200,car,1040.9,1000.055,3.167,4.251,0.931,4.34,1.86
2,13,1300,car,1041.251,1000.455,3.257,4.102,0.9,4.34,1.86
2,14,1400,car,1041.611,1000.838,3.345,3.95,0.868,4.34,1.86
2,15,1500,car,1041.978,1001.205,3.43,3.797,0.836,4.34,1.86
2,16,1600,car,1042.354,1001.554,3.512,3.644,0.804,4.34,1.86
2,17,1700,car,1042.736,1001.887,3.591,3.492,0.772,4.34,1.86
2,18,1800,car,1043.124,1002.204,3.666,3.343,0.739,4.34,1.86
2,19,1900,car,1043.519,1002.506,3.737,3.197,0.708,4.34,1.86
2,20,2000,car,1043.918,1002.792,3.806,3.055,0.676,4.34,1.86
2,21,2100,car,1044.324,1003.064,3.872,2.916,0.645,4.34,1.86
2,22,2200,car,1044.734,1003.323,3.935,2.781,0.615,4.34,1.86
2,23,2300,car,1045.149,1003.567,3.997,2.65,0.585,4.34,1.86
2,24,2400,car,1045.569,1003.798,4.059,2.522,0.556,4.34,1.86
2,25,2500,car,1045.994,1004.017,4.123,2.398,0.527,4.34,1.86
2,26,2600,car,1046.425,1004.222,4.187,2.275,0.498,4.34,1.86
2,27,2700,car,1046.861,1004.415,4.251,2.153,0.469,4.34,1.86
3,1,100,car,1039.04,971.865,-0.076,0.1,2.225,4.63,1.83
3,2,200,car,1039.024,971.881,0,0,2.224,4.63,1.83
3,3,300,car,1039.024,971.881,0,0,2.224,4.63,1.83
3,4,400,car,1039.024,971.881,0,0,2.224,4.63,1.83
3,5,500,car,1039.024,971.881,0,0,2.224,4.63,1.83
3,6,600,car,1039.024,971.881,0,0,2.224,4.63,1.83
