track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,997.99,1001.237,-8.093,-4.531,-2.631,4.77,1.85
1,2,200,car,997.176,1000.793,-8.131,-4.484,-2.638,4.77,1.85
1,3,300,car,996.358,1000.353,-8.172,-4.433,-2.645,4.77,1.85
1,4,400,car,995.535,999.92,-8.214,-4.374,-2.652,4.77,1.85
1,5,500,car,994.708,999.494,-8.254,-4.308,-2.661,4.77,1.85
1,6,600,car,993.876,999.075,-8.293,-4.235,-2.669,4.77,1.85
1,7,700,car,993.041,998.664,-8.328,-4.153,-2.679,4.77,1.85
1,8,800,car,992.201,998.262,-8.36,-4.063,-2.689,4.77,1.85
1,9,900,car,991.358,997.87,-8.389,-3.965,-2.7,4.77,1.85
1,10,1000,car,990.512,997.489,-8.413,-3.858,-2.712,4.77,1.85
1,11,1100,car,989.663,997.12,-8.434,-3.745,-2.724,4.77,1.85
1,12,1200,car,988.812,996.763,-8.45,-3.625,-2.736,4.77,1.85
1,13,1300,car,987.959,996.419,-8.462,-3.499,-2.75,4.77,1.85
1,14,1400,car,987.105,996.087,-8.47,-3.369,-2.763,4.77,1.85
1,15,1500,car,986.251,995.77,-8.472,-3.235,-2.777,4.77,1.85
1,16,1600,car,985.396,995.466,-8.47,-3.101,-2.791,4.77,1.85
1,17,1700,car,984.542,995.175,-8.463,-2.965,-2.805,4.77,1.85
1,18,1800,car,983.689,994.898,-8.451,-2.831,-2.818,4.77,1.85
1,19,1900,car,982.838,994.634,-8.434,-2.7,-2.832,4.77,1.85
1,20,2000,car,981.989,994.383,-8.412,-2.571,-2.845,4.77,1.85
1,21,2100,car,981.142,994.144,-8.385,-2.447,-2.858,4.77,1.85
1,22,2200,car,980.299,993.917,-8.353,-2.327,-2.87,4.77,1.85
1,23,2300,car,979.459,993.701,-8.317,-2.213,-2.882,4.77,1.85
1,24,2400,car,978.623,993.495,-8.278,-2.105,-2.893,4.77,1.85
1,25,2500,car,977.792,993.3,-8.237,-2.002,-2.903,4.77,1.85
1,26,2600,car,976.965,993.114,-8.193,-1.905,-2.913,4.77,1.85
1,27,2700,car,976.142,992.937,-8.15,-1.813,-2.923,4.77,1.85
1,28,2800,car,975.324,992.769,-8.107,-1.726,-2.932,4.77,1.85
1,29,2900,car,974.511,992.609,-8.065,-1.644,-2.94,4.77,1.85
1,30,3000,car,973.702,992.457,-8.025,-1.566,-2.949,4.77,1.85
1,31,3100,car,972.897,992.312,-7.988,-1.492,-2.957,4.77,1.85
1,32,3200,car,972.097,992.174,-7.954,-1.421,-2.965,4.77,1.85
1,33,3300,car,971.299,992.044,-7.922,-1.352,-2.973,4.77,1.85
1,34,3400,car,970.505,991.919,-7.894,-1.286,-2.98,4.77,1.85
1,35,3500,car,969.714,991.802,-7.868,-1.223,-2.987,4.77,1.85
1,36,3600,car,968.926,991.69,-7.845,-1.161,-2.995,4.77,1.85
1,37,3700,car,968.14,991.584,-7.825,-1.102,-3.002,4.77,1.85
1,38,3800,car,967.356,991.484,-7.807,-1.045,-3.009,4.77,1.85
1,39,3900,car,966.574,991.389,-7.792,-0.99,-3.015,4.77,1.85
1,40,4000,car,965.794,991.3,-7.78,-0.938,-3.022,4.77,1.85
1,41,4100,car,965.014,991.215,-7.771,-0.889,-3.028,4.77,1.85
1,42,4200,car,964.236,991.135,-7.764,-0.842,-3.034,4.77,1.85
1,43,4300,car,963.459,991.059,-7.76,-0.798,-3.039,4.77,1.85
1,44,4400,car,962.682,990.987,-7.757,-0.756,-3.044,4.77,1.85
1,45,4500,car,961.906,990.919,-7.756,-0.716,-3.05,4.77,1.85
1,46,4600,car,961.13,990.855,-7.757,-0.678,-3.054,4.77,1.85
1,47,4700,car,960.353,990.794,-7.758,-0.642,-3.059,4.77,1.85
1,48,4800,car,959.577,990.736,-7.761,-0.606,-3.064,4.77,1.85
1,49,4900,car,958.801,990.682,-7.763,-0.572,-3.068,4.77,1.85
1,50,5000,car,958.024,990.632,-7.765,-0.537,-3.073,4.77,1.85
2,1,100,car,983.391,985.269,6.438,0.148,0.023,6.08,2.26
2,2,200,car,984.035,985.282,6.445,0.141,0.022,6.08,2.26
2,3,300,car,984.68,985.293,6.452,0.133,0.021,6.08,2.26
2,4,400,car,985.325,985.303,6.456,0.124,0.019,6.08,2.26
2,5,500,car,985.97,985.313,6.456,0.115,0.018,6.08,2.26
2,6,600,car,986.616,985.321,6.453,0.104,0.016,6.08,2.26
2,7,700,car,987.261,985.327,6.444,0.093,0.014,6.08,2.26
2,8,800,car,987.906,985.333,6.432,0.082,0.013,6.08,2.26
2,9,900,car,988.549,985.337,6.416,0.069,0.011,6.08,2.26
2,10,1000,car,989.191,985.34,6.398,0.056,0.009,6.08,2.26
2,11,1100,car,989.831,985.341,6.378,0.043,0.007,6.08,2.26
2,12,1200,car,990.469,985.341,6.356,0.03,0.005,6.08,2.26
2,13,1300,car,991.104,985.339,6.335,0.016,0.003,6.08,2.26
2,14,1400,car,991.738,985.336,6.312,0.002,0.0,6.08,2.26
2,15,1500,car,992.369,985.332,6.29,-0.011,-0.002,6.08,2.26
2,16,1600,car,992.998,985.326,6.267,-0.024,-0.004,6.08,2.26
2,17,1700,car,993.625,985.319,6.244,-0.037,-0.006,6.08,2.26
2,18,1800,car,994.249,985.311,6.219,-0.049,-0.008,6.08,2.26
2,19,1900,car,994.871,985.302,6.193,-0.061,-0.01,6.08,2.26
2,20,2000,car,995.49,985.292,6.166,-0.073,-0.012,6.08,2.26
