track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,994.823,1003.785,5.227,4.474,0.708,5.76,2.25
1,2,200,car,995.358,1004.218,5.276,4.428,0.698,5.76,2.25
1,3,300,car,995.898,1004.645,5.331,4.377,0.687,5.76,2.25
1,4,400,car,996.444,1005.066,5.389,4.321,0.676,5.76,2.25
1,5,500,car,996.998,1005.48,5.451,4.258,0.663,5.76,2.25
1,6,600,car,997.558,1005.887,5.517,4.19,0.65,5.76,2.25
1,7,700,car,998.125,1006.285,5.586,4.116,0.635,5.76,2.25
1,8,800,car,998.7,1006.674,5.659,4.036,0.62,5.76,2.25
1,9,900,car,999.284,1007.053,5.735,3.949,0.603,5.76,2.25
1,10,1000,car,999.876,1007.422,5.816,3.856,0.585,5.76,2.25
1,11,1100,car,1000.476,1007.78,5.901,3.754,0.567,5.76,2.25
1,12,1200,car,1001.086,1008.125,5.989,3.645,0.547,5.76,2.25
1,13,1300,car,1001.705,1008.457,6.08,3.527,0.526,5.76,2.25
1,14,1400,car,1002.333,1008.775,6.172,3.399,0.503,5.76,2.25
1,15,1500,car,1002.97,1009.078,6.266,3.263,0.48,5.76,2.25
1,16,1600,car,1003.616,1009.365,6.359,3.117,0.456,5.76,2.25
1,17,1700,car,1004.272,1009.636,6.452,2.963,0.431,5.76,2.25
1,18,1800,car,1004.936,1009.889,6.544,2.801,0.404,5.76,2.25
1,19,1900,car,1005.608,1010.124,6.635,2.633,0.378,5.76,2.25
1,20,2000,car,1006.289,1010.341,6.725,2.46,0.351,5.76,2.25
1,21,2100,car,1006.977,1010.54,6.815,2.282,0.323,5.76,2.25
1,22,2200,car,1007.673,1010.721,6.904,2.103,0.296,5.76,2.25
1,23,2300,car,1008.376,1010.883,6.995,1.922,0.268,5.76,2.25
1,24,2400,car,1009.087,1011.028,7.087,1.742,0.241,5.76,2.25
1,25,2500,car,1009.806,1011.155,7.182,1.564,0.214,5.76,2.25
1,26,2600,car,1010.533,1011.265,7.278,1.387,0.188,5.76,2.25
1,27,2700,car,1011.267,1011.359,7.374,1.214,0.163,5.76,2.25
1,28,2800,car,1012.011,1011.437,7.471,1.044,0.139,5.76,2.25
1,29,2900,car,1012.763,1011.499,7.565,0.879,0.116,5.76,2.25
1,30,3000,car,1013.523,1011.547,7.655,0.72,0.094,5.76,2.25
1,31,3100,car,1014.292,1011.582,7.738,0.567,0.073,5.76,2.25
1,32,3200,car,1015.068,1011.603,7.812,0.422,0.054,5.76,2.25
1,33,3300,car,1015.851,1011.613,7.877,0.285,0.036,5.76,2.25
1,34,3400,car,1016.64,1011.611,7.93,0.157,0.02,5.76,2.25
1,35,3500,car,1017.434,1011.6,7.971,0.039,0.005,5.76,2.25
1,36,3600,car,1018.232,1011.579,8,-0.068,-0.009,5.76,2.25
1,37,3700,car,1019.032,1011.55,8.018,-0.166,-0.021,5.76,2.25
1,38,3800,car,1019.834,1011.513,8.023,-0.253,-0.032,5.76,2.25
