track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1026.799,970.335,0.023,0.6,1.532,4.97,1.98
1,2,200,car,1026.801,970.395,0.023,0.601,1.532,4.97,1.98
1,3,300,car,1026.803,970.455,0.023,0.604,1.532,4.97,1.98
1,4,400,car,1026.805,970.515,0.023,0.608,1.532,4.97,1.98
1,5,500,car,1026.807,970.576,0.023,0.613,1.533,4.97,1.98
1,6,600,car,1026.809,970.638,0.024,0.621,1.533,4.97,1.98
1,7,700,car,1026.811,970.7,0.024,0.632,1.533,4.97,1.98
1,8,800,car,1026.813,970.763,0.024,0.646,1.533,4.97,1.98
1,9,900,car,1026.815,970.828,0.025,0.666,1.534,4.97,1.98
1,10,1000,car,1026.817,970.894,0.025,0.691,1.534,4.97,1.98
1,11,1100,car,1026.819,970.963,0.026,0.723,1.534,4.97,1.98
1,12,1200,car,1026.821,971.035,0.028,0.763,1.535,4.97,1.98
1,13,1300,car,1026.823,971.112,0.029,0.811,1.535,4.97,1.98
1,14,1400,car,1026.825,971.193,0.031,0.867,1.535,4.97,1.98
1,15,1500,car,1026.828,971.28,0.033,0.932,1.536,4.97,1.98
1,16,1600,car,1026.831,971.373,0.035,1.005,1.536,4.97,1.98
1,17,1700,car,1026.833,971.473,0.037,1.086,1.537,4.97,1.98
1,18,1800,car,1026.836,971.582,0.039,1.172,1.537,4.97,1.98
1,19,1900,car,1026.839,971.699,0.042,1.263,1.538,4.97,1.98
1,20,2000,car,1026.842,971.826,0.044,1.359,1.538,4.97,1.98
1,21,2100,car,1026.846,971.962,0.046,1.456,1.539,4.97,1.98
1,22,2200,car,1026.849,972.107,0.048,1.553,1.54,4.97,1.98
1,23,2300,car,1026.852,972.262,0.05,1.648,1.541,4.97,1.98
1,24,2400,car,1026.855,972.427,0.051,1.739,1.541,4.97,1.98
1,25,2500,car,1026.859,972.601,0.052,1.825,1.542,4.97,1.98
1,26,2600,car,1026.862,972.784,0.053,1.904,1.543,4.97,1.98
1,27,2700,car,1026.866,972.974,0.053,1.975,1.544,4.97,1.98
1,28,2800,car,1026.869,973.172,0.053,2.036,1.545,4.97,1.98
1,29,2900,car,1026.872,973.375,0.052,2.088,1.546,4.97,1.98
1,30,3000,car,1026.876,973.584,0.051,2.131,1.547,4.97,1.98
1,31,3100,car,1026.879,973.798,0.049,2.164,1.548,4.97,1.98
1,32,3200,car,1026.882,974.014,0.047,2.188,1.549,4.97,1.98
1,33,3300,car,1026.884,974.233,0.044,2.204,1.551,4.97,1.98
1,34,3400,car,1026.886,974.453,0.041,2.213,1.552,4.97,1.98
1,35,3500,car,1026.888,974.675,0.037,2.216,1.554,4.97,1.98
1,36,3600,car,1026.888,974.896,0.033,2.214,1.556,4.97,1.98
1,37,3700,car,1026.888,975.118,0.028,2.208,1.558,4.97,1.98
1,38,3800,car,1026.887,975.338,0.022,2.2,1.561,4.97,1.98
1,39,3900,car,1026.885,975.559,0.016,2.192,1.564,4.97,1.98
1,40,4000,car,1026.882,975.778,0.008,2.184,1.567,4.97,1.98
1,41,4100,car,1026.877,975.996,-0.001,2.178,1.571,4.97,1.98
1,42,4200,car,1026.87,976.214,-0.01,2.176,1.575,4.97,1.98
1,43,4300,car,1026.862,976.432,-0.021,2.178,1.58,4.97,1.98
1,44,4400,car,1026.851,976.65,-0.033,2.186,1.586,4.97,1.98
1,45,4500,car,1026.839,976.868,-0.047,2.199,1.592,4.97,1.98
1,46,4600,car,1026.824,977.088,-0.062,2.218,1.599,4.97,1.98
1,47,4700,car,1026.807,977.31,-0.08,2.244,1.606,4.97,1.98
1,48,4800,car,1026.787,977.535,-0.1,2.276,1.615,4.97,1.98
1,49,4900,car,1026.764,977.762,-0.122,2.315,1.624,4.97,1.98
1,50,5000,car,1026.738,977.993,-0.148,2.359,1.633,4.97,1.98
1,51,5100,car,1026.708,978.229,-0.177,2.41,1.644,4.97,1.98
1,52,5200,car,1026.673,978.469,-0.21,2.466,1.656,4.97,1.98
1,53,5300,car,1026.634,978.715,-0.248,2.528,1.668,4.97,1.98
1,54,5400,car,1026.59,978.966,-0.29,2.596,1.682,4.97,1.98
1,55,5500,car,1026.54,979.224,-0.339,2.669,1.697,4.97,1.98
1,56,5600,car,1026.483,979.488,-0.394,2.747,1.713,4.97,1.98
1,57,5700,car,1026.419,979.76,-0.457,2.832,1.731,4.97,1.98
1,58,5800,car,1026.348,980.039,-0.528,2.921,1.75,4.97,1.98
1,59,5900,car,1026.267,980.326,-0.608,3.015,1.77,4.97,1.98
1,60,6000,car,1026.176,980.621,-0.697,3.111,1.791,4.97,1.98
1,61,6100,car,1026.075,980.925,-0.797,3.208,1.814,4.97,1.98
1,62,6200,car,1025.961,981.237,-0.908,3.303,1.839,4.97,1.98
1,63,6300,car,1025.835,981.557,-1.029,3.393,1.865,4.97,1.98
1,64,6400,car,1025.694,981.883,-1.161,3.475,1.893,4.97,1.98
1,65,6500,car,1025.539,982.216,-1.301,3.546,1.922,4.97,1.98
1,66,6600,car,1025.368,982.554,-1.45,3.605,1.953,4.97,1.98
1,67,6700,car,1025.181,982.895,-1.605,3.649,1.985,4.97,1.98
1,68,6800,car,1024.977,983.238,-1.765,3.677,2.018,4.97,1.98
1,69,6900,car,1024.757,983.582,-1.929,3.69,2.053,4.97,1.98
1,70,7000,car,1024.52,983.924,-2.095,3.687,2.088,4.97,1.98
1,71,7100,car,1024.266,984.264,-2.261,3.668,2.123,4.97,1.98
1,72,7200,car,1023.997,984.601,-2.427,3.636,2.159,4.97,1.98
1,73,7300,car,1023.711,984.932,-2.59,3.59,2.196,4.97,1.98
1,74,7400,car,1023.41,985.256,-2.751,3.533,2.232,4.97,1.98
1,75,7500,car,1023.095,985.574,-2.907,3.464,2.269,4.97,1.98
1,76,7600,car,1022.765,985.883,-3.059,3.386,2.305,4.97,1.98
