track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,998.278,1003.843,2.88,-0.01,-0.004,4.08,1.56
1,2,200,car,998.566,1003.842,2.903,-0.01,-0.004,4.08,1.56
1,3,300,car,998.856,1003.841,2.949,-0.01,-0.003,4.08,1.56
1,4,400,car,999.151,1003.84,3.021,-0.01,-0.003,4.08,1.56
1,5,500,car,999.453,1003.839,3.116,-0.011,-0.003,4.08,1.56
1,6,600,car,999.765,1003.838,3.232,-0.011,-0.003,4.08,1.56
1,7,700,car,1000.088,1003.837,3.364,-0.011,-0.003,4.08,1.56
1,8,800,car,1000.424,1003.835,3.511,-0.011,-0.003,4.08,1.56
1,9,900,car,1000.775,1003.834,3.668,-0.012,-0.003,4.08,1.56
1,10,1000,car,1001.142,1003.833,3.833,-0.012,-0.003,4.08,1.56
1,11,1100,car,1001.525,1003.832,4.004,-0.012,-0.003,4.08,1.56
1,12,1200,car,1001.926,1003.831,4.18,-0.012,-0.003,4.08,1.56
1,13,1300,car,1002.344,1003.829,4.358,-0.013,-0.003,4.08,1.56
1,14,1400,car,1002.779,1003.828,4.538,-0.013,-0.003,4.08,1.56
1,15,1500,car,1003.233,1003.827,4.718,-0.014,-0.003,4.08,1.56
1,16,1600,car,1003.705,1003.825,4.898,-0.015,-0.003,4.08,1.56
1,17,1700,car,1004.195,1003.824,5.079,-0.016,-0.003,4.08,1.56
1,18,1800,car,1004.703,1003.822,5.258,-0.018,-0.003,4.08,1.56
1,19,1900,car,1005.228,1003.82,5.437,-0.02,-0.004,4.08,1.56
1,20,2000,car,1005.772,1003.817,5.615,-0.023,-0.004,4.08,1.56
1,21,2100,car,1006.334,1003.814,5.793,-0.027,-0.005,4.08,1.56
1,22,2200,car,1006.913,1003.811,5.971,-0.032,-0.005,4.08,1.56
1,23,2300,car,1007.51,1003.807,6.149,-0.037,-0.006,4.08,1.56
1,24,2400,car,1008.125,1003.803,6.327,-0.043,-0.007,4.08,1.56
1,25,2500,car,1008.758,1003.798,6.505,-0.049,-0.008,4.08,1.56
1,26,2600,car,1009.408,1003.792,6.684,-0.056,-0.008,4.08,1.56
1,27,2700,car,1010.077,1003.785,6.863,-0.063,-0.009,4.08,1.56
1,28,2800,car,1010.763,1003.778,7.042,-0.07,-0.01,4.08,1.56
1,29,2900,car,1011.467,1003.771,7.22,-0.076,-0.011,4.08,1.56
1,30,3000,car,1012.189,1003.762,7.396,-0.082,-0.011,4.08,1.56
1,31,3100,car,1012.929,1003.753,7.571,-0.088,-0.012,4.08,1.56
1,32,3200,car,1013.686,1003.744,7.742,-0.093,-0.012,4.08,1.56
1,33,3300,car,1014.46,1003.735,7.909,-0.096,-0.012,4.08,1.56
1,34,3400,car,1015.251,1003.725,8.07,-0.099,-0.012,4.08,1.56
1,35,3500,car,1016.058,1003.715,8.225,-0.101,-0.012,4.08,1.56
1,36,3600,car,1016.88,1003.705,8.373,-0.102,-0.012,4.08,1.56
1,37,3700,car,1017.718,1003.695,8.512,-0.101,-0.012,4.08,1.56
1,38,3800,car,1018.569,1003.685,8.642,-0.1,-0.012,4.08,1.56
1,39,3900,car,1019.433,1003.675,8.762,-0.098,-0.011,4.08,1.56
1,40,4000,car,1020.309,1003.666,8.872,-0.094,-0.011,4.08,1.56
1,41,4100,car,1021.196,1003.657,8.971,-0.09,-0.01,4.08,1.56
1,42,4200,car,1022.094,1003.649,9.058,-0.085,-0.009,4.08,1.56
1,43,4300,car,1022.999,1003.642,9.134,-0.079,-0.009,4.08,1.56
1,44,4400,car,1023.913,1003.635,9.198,-0.071,-0.008,4.08,1.56
1,45,4500,car,1024.833,1003.629,9.25,-0.063,-0.007,4.08,1.56
1,46,4600,car,1025.758,1003.624,9.292,-0.053,-0.006,4.08,1.56
