track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,998.534,1003.637,3.734,-0.111,-0.03,4.2,1.53
1,2,200,car,998.908,1003.626,3.765,-0.111,-0.03,4.2,1.53
1,3,300,car,999.284,1003.614,3.829,-0.112,-0.029,4.2,1.53
1,4,400,car,999.667,1003.603,3.928,-0.114,-0.029,4.2,1.53
1,5,500,car,1000.06,1003.591,4.06,-0.116,-0.029,4.2,1.53
1,6,600,car,1000.466,1003.58,4.22,-0.119,-0.028,4.2,1.53
1,7,700,car,1000.888,1003.568,4.404,-0.122,-0.028,4.2,1.53
1,8,800,car,1001.329,1003.556,4.608,-0.126,-0.027,4.2,1.53
1,9,900,car,1001.79,1003.543,4.828,-0.13,-0.027,4.2,1.53
1,10,1000,car,1002.273,1003.531,5.059,-0.134,-0.026,4.2,1.53
1,11,1100,car,1002.778,1003.518,5.3,-0.138,-0.026,4.2,1.53
1,12,1200,car,1003.309,1003.504,5.548,-0.142,-0.026,4.2,1.53
1,13,1300,car,1003.863,1003.49,5.8,-0.147,-0.025,4.2,1.53
1,14,1400,car,1004.443,1003.476,6.055,-0.152,-0.025,4.2,1.53
1,15,1500,car,1005.049,1003.461,6.312,-0.158,-0.025,4.2,1.53
1,16,1600,car,1005.68,1003.446,6.569,-0.165,-0.025,4.2,1.53
1,17,1700,car,1006.337,1003.429,6.824,-0.173,-0.025,4.2,1.53
1,18,1800,car,1007.019,1003.412,7.078,-0.182,-0.026,4.2,1.53
1,19,1900,car,1007.727,1003.393,7.329,-0.193,-0.026,4.2,1.53
1,20,2000,car,1008.46,1003.373,7.576,-0.205,-0.027,4.2,1.53
1,21,2100,car,1009.218,1003.352,7.818,-0.217,-0.028,4.2,1.53
1,22,2200,car,1010,1003.33,8.055,-0.229,-0.028,4.2,1.53
1,23,2300,car,1010.805,1003.306,8.287,-0.241,-0.029,4.2,1.53
1,24,2400,car,1011.634,1003.282,8.511,-0.251,-0.029,4.2,1.53
1,25,2500,car,1012.485,1003.256,8.729,-0.259,-0.03,4.2,1.53
1,26,2600,car,1013.358,1003.231,8.939,-0.264,-0.03,4.2,1.53
1,27,2700,car,1014.252,1003.204,9.14,-0.267,-0.029,4.2,1.53
1,28,2800,car,1015.166,1003.179,9.333,-0.266,-0.028,4.2,1.53
1,29,2900,car,1016.099,1003.153,9.517,-0.261,-0.027,4.2,1.53
1,30,3000,car,1017.051,1003.128,9.691,-0.253,-0.026,4.2,1.53
1,31,3100,car,1018.02,1003.105,9.856,-0.241,-0.024,4.2,1.53
1,32,3200,car,1019.006,1003.083,10.01,-0.226,-0.023,4.2,1.53
1,33,3300,car,1020.007,1003.063,10.155,-0.209,-0.021,4.2,1.53
1,34,3400,car,1021.022,1003.044,10.291,-0.189,-0.018,4.2,1.53
1,35,3500,car,1022.051,1003.028,10.417,-0.167,-0.016,4.2,1.53
1,36,3600,car,1023.093,1003.015,10.535,-0.144,-0.014,4.2,1.53
1,37,3700,car,1024.147,1003.003,10.646,-0.12,-0.011,4.2,1.53
1,38,3800,car,1025.211,1002.994,10.75,-0.096,-0.009,4.2,1.53
1,39,3900,car,1026.286,1002.987,10.848,-0.072,-0.007,4.2,1.53
1,40,4000,car,1027.371,1002.983,10.941,-0.047,-0.004,4.2,1.53
1,41,4100,car,1028.465,1002.981,11.03,-0.023,-0.002,4.2,1.53
1,42,4200,car,1029.568,1002.982,11.115,0.002,0,4.2,1.53
1,43,4300,car,1030.68,1002.985,11.196,0.028,0.003,4.2,1.53
1,44,4400,car,1031.799,1002.99,11.273,0.055,0.005,4.2,1.53
1,45,4500,car,1032.927,1002.999,11.347,0.083,0.007,4.2,1.53
1,46,4600,car,1034.061,1003.01,11.418,0.113,0.01,4.2,1.53
1,47,4700,car,1035.203,1003.025,11.485,0.145,0.013,4.2,1.53
1,48,4800,car,1036.352,1003.043,11.548,0.18,0.016,4.2,1.53
1,49,4900,car,1037.506,1003.065,11.607,0.217,0.019,4.2,1.53
1,50,5000,car,1038.667,1003.091,11.662,0.257,0.022,4.2,1.53
1,51,5100,car,1039.833,1003.121,11.712,0.301,0.026,4.2,1.53
1,52,5200,car,1041.004,1003.156,11.757,0.348,0.03,4.2,1.53
1,53,5300,car,1042.18,1003.196,11.799,0.399,0.034,4.2,1.53
1,54,5400,car,1043.359,1003.242,11.836,0.454,0.038,4.2,1.53
1,55,5500,car,1044.543,1003.293,11.869,0.513,0.043,4.2,1.53
1,56,5600,car,1045.729,1003.351,11.9,0.575,0.048,4.2,1.53
1,57,5700,car,1046.919,1003.415,11.929,0.641,0.054,4.2,1.53
1,58,5800,car,1048.111,1003.486,11.957,0.711,0.059,4.2,1.53
1,59,5900,car,1049.307,1003.564,11.984,0.784,0.065,4.2,1.53
1,60,6000,car,1050.505,1003.65,12.011,0.861,0.072,4.2,1.53
1,61,6100,car,1051.705,1003.744,12.039,0.941,0.078,4.2,1.53
