track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1009.705,1015.382,0.003,-0.175,-1.556,4.31,1.54
1,2,200,car,1009.705,1015.362,0.003,-0.173,-1.556,4.31,1.54
1,3,300,car,1009.705,1015.343,0.003,-0.169,-1.556,4.31,1.54
1,4,400,car,1009.706,1015.323,0.002,-0.163,-1.556,4.31,1.54
1,5,500,car,1009.705,1015.304,0.002,-0.156,-1.556,4.31,1.54
1,6,600,car,1009.705,1015.286,0.002,-0.149,-1.556,4.31,1.54
1,7,700,car,1009.705,1015.269,0.002,-0.143,-1.556,4.31,1.54
1,8,800,car,1009.705,1015.252,0.002,-0.139,-1.556,4.31,1.54
1,9,900,car,1009.704,1015.236,0.002,-0.138,-1.556,4.31,1.54
1,10,1000,car,1009.704,1015.221,0.002,-0.142,-1.556,4.31,1.54
1,11,1100,car,1009.704,1015.205,0.002,-0.152,-1.556,4.31,1.54
1,12,1200,car,1009.705,1015.188,0.002,-0.169,-1.556,4.31,1.54
1,13,1300,car,1009.706,1015.17,0.003,-0.196,-1.556,4.31,1.54
1,14,1400,car,1009.708,1015.149,0.003,-0.233,-1.556,4.31,1.54
1,15,1500,car,1009.711,1015.125,0.004,-0.283,-1.556,4.31,1.54
1,16,1600,car,1009.715,1015.096,0.005,-0.346,-1.556,4.31,1.54
1,17,1700,car,1009.721,1015.061,0.006,-0.424,-1.556,4.31,1.54
1,18,1800,car,1009.727,1015.018,0.007,-0.516,-1.557,4.31,1.54
1,19,1900,car,1009.733,1014.966,0.009,-0.623,-1.557,4.31,1.54
1,20,2000,car,1009.74,1014.903,0.01,-0.742,-1.557,4.31,1.54
1,21,2100,car,1009.747,1014.829,0.012,-0.872,-1.557,4.31,1.54
1,22,2200,car,1009.753,1014.741,0.013,-1.011,-1.557,4.31,1.54
1,23,2300,car,1009.759,1014.64,0.015,-1.155,-1.558,4.31,1.54
1,24,2400,car,1009.763,1014.524,0.016,-1.303,-1.558,4.31,1.54
1,25,2500,car,1009.765,1014.394,0.017,-1.455,-1.559,4.31,1.54
1,26,2600,car,1009.767,1014.249,0.018,-1.61,-1.559,4.31,1.54
1,27,2700,car,1009.768,1014.088,0.019,-1.769,-1.56,4.31,1.54
1,28,2800,car,1009.768,1013.91,0.02,-1.932,-1.56,4.31,1.54
1,29,2900,car,1009.768,1013.717,0.021,-2.099,-1.561,4.31,1.54
1,30,3000,car,1009.768,1013.507,0.022,-2.268,-1.561,4.31,1.54
1,31,3100,car,1009.769,1013.28,0.023,-2.439,-1.561,4.31,1.54
1,32,3200,car,1009.77,1013.036,0.025,-2.61,-1.561,4.31,1.54
1,33,3300,car,1009.772,1012.775,0.028,-2.78,-1.561,4.31,1.54
1,34,3400,car,1009.774,1012.496,0.032,-2.949,-1.56,4.31,1.54
1,35,3500,car,1009.777,1012.201,0.037,-3.116,-1.559,4.31,1.54
1,36,3600,car,1009.782,1011.89,0.043,-3.281,-1.558,4.31,1.54
1,37,3700,car,1009.788,1011.562,0.051,-3.444,-1.556,4.31,1.54
1,38,3800,car,1009.794,1011.217,0.06,-3.608,-1.554,4.31,1.54
1,39,3900,car,1009.803,1010.856,0.07,-3.774,-1.552,4.31,1.54
1,40,4000,car,1009.812,1010.479,0.082,-3.942,-1.55,4.31,1.54
1,41,4100,car,1009.823,1010.085,0.094,-4.115,-1.548,4.31,1.54
1,42,4200,car,1009.835,1009.673,0.107,-4.293,-1.546,4.31,1.54
1,43,4300,car,1009.849,1009.244,0.12,-4.478,-1.544,4.31,1.54
1,44,4400,car,1009.864,1008.796,0.133,-4.669,-1.542,4.31,1.54
1,45,4500,car,1009.88,1008.33,0.146,-4.866,-1.541,4.31,1.54
1,46,4600,car,1009.896,1007.843,0.159,-5.07,-1.539,4.31,1.54
1,47,4700,car,1009.914,1007.336,0.171,-5.277,-1.538,4.31,1.54
1,48,4800,car,1009.933,1006.808,0.183,-5.489,-1.537,4.31,1.54
1,49,4900,car,1009.953,1006.259,0.194,-5.702,-1.537,4.31,1.54
1,50,5000,car,1009.974,1005.689,0.205,-5.916,-1.536,4.31,1.54
1,51,5100,car,1009.995,1005.098,0.216,-6.131,-1.536,4.31,1.54
1,52,5200,car,1010.018,1004.484,0.227,-6.344,-1.535,4.31,1.54
1,53,5300,car,1010.041,1003.85,0.238,-6.555,-1.535,4.31,1.54
1,54,5400,car,1010.066,1003.195,0.249,-6.763,-1.534,4.31,1.54
1,55,5500,car,1010.091,1002.518,0.261,-6.968,-1.533,4.31,1.54
1,56,5600,car,1010.118,1001.822,0.273,-7.169,-1.533,4.31,1.54
1,57,5700,car,1010.146,1001.105,0.285,-7.366,-1.532,4.31,1.54
1,58,5800,car,1010.175,1000.368,0.297,-7.558,-1.531,4.31,1.54
1,59,5900,car,1010.206,999.612,0.309,-7.746,-1.531,4.31,1.54
1,60,6000,car,1010.237,998.838,0.32,-7.927,-1.53,4.31,1.54
1,61,6100,car,1010.269,998.045,0.329,-8.103,-1.53,4.31,1.54
1,62,6200,car,1010.302,997.235,0.335,-8.272,-1.53,4.31,1.54
1,63,6300,car,1010.335,996.408,0.338,-8.435,-1.531,4.31,1.54
1,64,6400,car,1010.368,995.564,0.336,-8.591,-1.532,4.31,1.54
1,65,6500,car,1010.4,994.705,0.33,-8.74,-1.533,4.31,1.54
1,66,6600,car,1010.431,993.831,0.319,-8.882,-1.535,4.31,1.54
1,67,6700,car,1010.459,992.943,0.301,-9.018,-1.537,4.31,1.54
1,68,6800,car,1010.486,992.041,0.278,-9.146,-1.54,4.31,1.54
1,69,6900,car,1010.509,991.126,0.248,-9.268,-1.544,4.31,1.54
1,70,7000,car,1010.529,990.199,0.213,-9.382,-1.548,4.31,1.54
1,71,7100,car,1010.545,989.261,0.173,-9.489,-1.553,4.31,1.54
1,72,7200,car,1010.557,988.312,0.129,-9.588,-1.557,4.31,1.54
1,73,7300,car,1010.563,987.353,0.082,-9.68,-1.562,4.31,1.54
1,74,7400,car,1010.565,986.385,0.032,-9.764,-1.568,4.31,1.54
1,75,7500,car,1010.562,985.408,-0.018,-9.84,-1.573,4.31,1.54
1,76,7600,car,1010.554,984.424,-0.067,-9.908,-1.578,4.31,1.54
1,77,7700,car,1010.541,983.433,-0.114,-9.968,-1.582,4.31,1.54
1,78,7800,car,1010.524,982.437,-0.159,-10.019,-1.587,4.31,1.54
1,79,7900,car,1010.503,981.435,-0.199,-10.061,-1.591,4.31,1.54
1,80,8000,car,1010.479,980.429,-0.236,-10.095,-1.594,4.31,1.54
1,81,8100,car,1010.451,979.419,-0.269,-10.121,-1.597,4.31,1.54
1,82,8200,car,1010.42,978.407,-0.299,-10.139,-1.6,4.31,1.54
1,83,8300,car,1010.387,977.394,-0.325,-10.151,-1.603,4.31,1.54
1,84,8400,car,1010.352,976.379,-0.35,-10.157,-1.605,4.31,1.54
1,85,8500,car,1010.314,975.363,-0.374,-10.158,-1.608,4.31,1.54
1,86,8600,car,1010.273,974.347,-0.397,-10.157,-1.61,4.31,1.54
2,1,100,car,992.589,1004.234,0.608,-0.016,-0.026,4.22,1.6
2,2,200,car,992.65,1004.232,0.613,-0.016,-0.026,4.22,1.6
2,3,300,car,992.711,1004.231,0.624,-0.016,-0.026,4.22,1.6
