track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1027.678,1004.5,9.563,0.107,0.011,4.59,1.93
1,2,200,car,1028.635,1004.509,9.583,0.098,0.01,4.59,1.93
1,3,300,car,1029.593,1004.518,9.616,0.088,0.009,4.59,1.93
1,4,400,car,1030.554,1004.525,9.661,0.077,0.008,4.59,1.93
1,5,500,car,1031.521,1004.531,9.717,0.065,0.007,4.59,1.93
1,6,600,car,1032.492,1004.535,9.784,0.053,0.005,4.59,1.93
1,7,700,car,1033.471,1004.539,9.86,0.04,0.004,4.59,1.93
1,8,800,car,1034.457,1004.541,9.943,0.027,0.003,4.59,1.93
1,9,900,car,1035.451,1004.542,10.031,0.014,0.001,4.59,1.93
1,10,1000,car,1036.454,1004.541,10.123,0.002,0.0,4.59,1.93
1,11,1100,car,1037.467,1004.54,10.217,-0.009,-0.001,4.59,1.93
1,12,1200,car,1038.488,1004.537,10.311,-0.019,-0.002,4.59,1.93
1,13,1300,car,1039.519,1004.534,10.404,-0.027,-0.003,4.59,1.93
1,14,1400,car,1040.56,1004.531,10.494,-0.032,-0.003,4.59,1.93
1,15,1500,car,1041.609,1004.528,10.58,-0.034,-0.003,4.59,1.93
1,16,1600,car,1042.667,1004.524,10.661,-0.033,-0.003,4.59,1.93
1,17,1700,car,1043.733,1004.522,10.735,-0.028,-0.003,4.59,1.93
1,18,1800,car,1044.807,1004.52,10.802,-0.019,-0.002,4.59,1.93
1,19,1900,car,1045.887,1004.52,10.863,-0.004,-0.0,4.59,1.93
1,20,2000,car,1046.973,1004.522,10.917,0.016,0.001,4.59,1.93
1,21,2100,car,1048.065,1004.527,10.966,0.043,0.004,4.59,1.93
1,22,2200,car,1049.162,1004.536,11.009,0.077,0.007,4.59,1.93
1,23,2300,car,1050.263,1004.549,11.048,0.119,0.011,4.59,1.93
1,24,2400,car,1051.367,1004.568,11.085,0.169,0.015,4.59,1.93
1,25,2500,car,1052.476,1004.592,11.119,0.228,0.02,4.59,1.93
1,26,2600,car,1053.587,1004.624,11.153,0.296,0.027,4.59,1.93
1,27,2700,car,1054.703,1004.664,11.186,0.374,0.033,4.59,1.93
1,28,2800,car,1055.821,1004.713,11.221,0.462,0.041,4.59,1.93
1,29,2900,car,1056.942,1004.771,11.258,0.56,0.05,4.59,1.93
1,30,3000,car,1058.068,1004.841,11.298,0.668,0.059,4.59,1.93
1,31,3100,car,1059.196,1004.923,11.342,0.785,0.069,4.59,1.93
1,32,3200,car,1060.33,1005.017,11.39,0.91,0.08,4.59,1.93
1,33,3300,car,1061.467,1005.124,11.442,1.044,0.091,4.59,1.93
1,34,3400,car,1062.61,1005.246,11.497,1.185,0.103,4.59,1.93
1,35,3500,car,1063.757,1005.382,11.556,1.333,0.115,4.59,1.93
1,36,3600,car,1064.911,1005.533,11.616,1.486,0.127,4.59,1.93
1,37,3700,car,1066.07,1005.7,11.679,1.644,0.14,4.59,1.93
1,38,3800,car,1067.235,1005.883,11.741,1.805,0.153,4.59,1.93
1,39,3900,car,1068.406,1006.082,11.801,1.967,0.165,4.59,1.93
