track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1000.52,1039.443,-2.032,6.391,1.879,4.57,1.92
1,2,200,car,1000.322,1040.083,-2.016,6.414,1.875,4.57,1.92
1,3,300,car,1000.125,1040.726,-2.001,6.447,1.872,4.57,1.92
1,4,400,car,999.931,1041.373,-1.987,6.4910000000000005,1.868,4.57,1.92
1,5,500,car,999.738,1042.024,-1.973,6.5420000000000025,1.864,4.57,1.92
1,6,600,car,999.547,1042.68,-1.958,6.6,1.859,4.57,1.92
1,7,700,car,999.357,1043.342,-1.941,6.662000000000001,1.854,4.57,1.92
1,8,800,car,999.17,1044.01,-1.922,6.726,1.849,4.57,1.92
1,9,900,car,998.986,1044.685,-1.9,6.79,1.844,4.57,1.92
1,10,1000,car,998.803,1045.366,-1.876,6.853,1.838,4.57,1.92
1,11,1100,car,998.624,1046.054,-1.848,6.912000000000001,1.832,4.57,1.92
1,12,1200,car,998.447,1046.747,-1.818,6.968,1.826,4.57,1.92
1,13,1300,car,998.274,1047.446,-1.785,7.019,1.82,4.57,1.92
1,14,1400,car,998.104,1048.15,-1.751,7.065,1.814,4.57,1.92
1,15,1500,car,997.937,1048.859,-1.715,7.104,1.808,4.57,1.92
1,16,1600,car,997.774,1049.571,-1.679,7.138,1.802,4.57,1.92
1,17,1700,car,997.614,1050.287,-1.642,7.1670000000000025,1.796,4.57,1.92
1,18,1800,car,997.458,1051.005,-1.604,7.19,1.79,4.57,1.92
1,19,1900,car,997.305,1051.726,-1.567,7.209,1.785,4.57,1.92
1,20,2000,car,997.156,1052.448,-1.53,7.223,1.779,4.57,1.92
1,21,2100,car,997.01,1053.172,-1.492,7.234,1.774,4.57,1.92
1,22,2200,car,996.869,1053.897,-1.454,7.2429999999999986,1.769,4.57,1.92
1,23,2300,car,996.73,1054.623,-1.4169999999999998,7.251,1.764,4.57,1.92
2,1,100,car,951.494,1027.77,-2.312,-0.256,-3.031,4.51,1.83
2,2,200,car,951.263,1027.743,-2.313,-0.257,-3.031,4.51,1.83
2,3,300,car,951.031,1027.717,-2.311,-0.258,-3.031,4.51,1.83
2,4,400,car,950.8,1027.691,-2.307,-0.258,-3.03,4.51,1.83
